637.755441575  -17.7565649526
649.674100524  11.6206838032
663.062168924  40.6251634367
670.387882682  60.809930975
679.511333569  82.7518099449
688.58483286  107.539222143
695.835619224  131.992289523
701.326132156  152.554095551
704.14995832  179.192545258
699.267189806  207.34341829
697.273288597  237.594286306
696.692601293  270.673610081
699.429012164  302.291742937
704.094283104  328.197462502
708.821993538  350.546265531
715.67576878  376.782060546
720.694343195  403.39489405
729.314635818  433.166258764
737.334468629  455.476637489
744.994754015  477.435593928
753.449061646  495.829095097
766.633681358  515.589861107
776.651057682  528.275218351
791.001734964  544.110568071
812.599556306  563.773138636
828.835386009  576.385916638
856.979988409  598.105788515
885.881149356  618.394355043
